Datetime,Close,High,Low,Open,Volume,EMA_5,EMA_15,Returns,EMA_5_Slope,EMA_15_Slope,Rolling_Return_20,Rolling_Volatility_20,Volatility_Ratio
2025-11-17 08:55:00+00:00,25994.44921875,26002.099609375,25991.0,25992.599609375,0.0,25995.7266796815,25992.996139983657,0.00011151460428027171,-0.6387304657437198,0.20758268090503407,1.1409850371152386e-05,0.00036394213261345626,1.3774236418518258
2025-11-17 09:00:00+00:00,26002.349609375,26006.94921875,25990.099609375,25994.44921875,0.0,25997.934322912668,25994.165323657577,0.0003039260635420149,2.207643231169641,1.1691836739191785,1.650555185601088e-05,0.00036744787393185784,1.3572421647422437
2025-11-17 09:05:00+00:00,26004.25,26005.099609375,25994.650390625,26001.80078125,0.0,26000.039548608445,25995.42590820038,7.30853424228961e-05,2.105225695777335,1.2605845428042812,1.958501245402089e-05,0.00036766169932999764,1.520750343975436
2025-11-17 09:10:00+00:00,25981.150390625,26008.599609375,25980.0,26003.5,0.0,25993.743162613966,25993.641468503458,-0.0008883013113241134,-6.296385994479351,-1.784439696923073,-1.1365459021234204e-05,0.000416120962999054,1.655752088842731
2025-11-17 09:15:00+00:00,25993.0,25993.0,25977.19921875,25981.400390625,0.0,25993.495441742645,25993.561284940526,0.00045608486140302773,-0.24772087132078013,-0.0801835629317793,3.0389743415398797e-05,0.0004191750708621284,1.7406018739049283
2025-11-17 09:20:00+00:00,25991.30078125,25994.0,25987.599609375,25991.69921875,0.0,25992.7638882451,25993.27872197921,-6.537216750668318e-05,-0.7315534975459741,-0.2825629613143974,2.0001022730253837e-05,0.0004188274417357836,1.5104599253191422
2025-11-17 09:25:00+00:00,25993.94921875,25998.849609375,25990.05078125,25990.75,0.0,25993.1589984134,25993.36253407556,0.00010189707403607251,0.3951101683014713,0.08381209634899278,2.7306029514478913e-05,0.0004189227808102531,1.5152385577096947
2025-11-17 09:30:00+00:00,26010.05078125,26013.150390625,25990.0,25996.5,0.0,25998.78959269227,25995.448564972365,0.0006194350217620936,5.6305942788676475,2.0860308968040044,7.174978537071164e-05,0.0004327077025753418,1.6088037561484712
2025-11-17 09:35:00+00:00,26012.69921875,26013.099609375,26005.099609375,26010.69921875,0.0,26003.426134711513,25997.604896694567,0.0001018236189647137,4.636542019245098,2.1563317222025944,7.116345241731103e-05,0.0004326560223626171,1.1940868645494107
2025-11-17 09:40:00+00:00,26012.400390625,26014.94921875,26011.150390625,26013.75,0.0,26006.417553349344,25999.45433343587,-1.1487778430296913e-05,2.9914186378300656,1.849436741304089,6.298732196764467e-05,0.00043259239986638597,1.179419082687805
2025-11-17 09:45:00+00:00,26016.05078125,26019.5,26009.349609375,26013.150390625,0.0,26009.62862931623,26001.52888941264,0.0001403327094071649,3.2110759668867104,2.074555976767442,6.182449399576573e-05,0.00043233892759012986,1.179862217435975
2025-11-17 09:50:00+00:00,26014.30078125,26020.19921875,26013.099609375,26017.849609375,0.0,26011.186013294155,26003.12537589231,-6.726616636454352e-05,1.5573839779244736,1.596486479669693,4.0082953081721495e-05,0.00042705573901495077,1.1643610574852237
2025-11-17 09:55:00+00:00,26014.30078125,26023.650390625,26009.400390625,26014.849609375,0.0,26012.22426927944,26004.52230156202,0.0,1.038255985284195,1.3969256697128003,3.633351812682983e-05,0.00042706233657269704,1.1744570804169125
2025-11-18 03:45:00+00:00,25947.349609375,26023.599609375,25930.5,26023.599609375,0.0,25990.59938264463,25997.375715038645,-0.0025736294985585495,-21.624886634810537,-7.1465865233767545,-9.013903651982624e-05,0.0007236886937613377,1.7673093350424858
2025-11-18 03:50:00+00:00,25959.25,25960.349609375,25940.19921875,25946.099609375,0.0,25980.149588429755,25992.610000658813,0.00045863607667651074,-10.449794214873691,-4.765714379831479,-7.307164917993991e-05,0.000732805829182825,1.7736185565557323
2025-11-18 03:55:00+00:00,25963.0,25971.650390625,25954.0,25959.150390625,0.0,25974.43305895317,25988.908750576462,0.00014445717807709535,-5.716529476583673,-3.70125008235118,-0.00010604594679211599,0.0007055979570760239,1.783027716731987
2025-11-18 04:00:00+00:00,25963.55078125,25971.75,25951.599609375,25963.19921875,0.0,25970.805633052114,25985.739004410654,2.1214083503418024e-05,-3.627425901056995,-3.1697461658077373,-9.268543262780371e-05,0.0007053382928104808,1.779597556884556
2025-11-18 04:05:00+00:00,25943.30078125,25963.94921875,25943.30078125,25963.05078125,0.0,25961.63734911808,25980.434226515572,-0.0007799395456581371,-9.168283934035571,-5.304777895082225,-0.00012908818959330158,0.0007217190850443976,1.7089670952202218
2025-11-18 04:10:00+00:00,25952.05078125,25954.849609375,25938.94921875,25942.099609375,0.0,25958.44182649539,25976.886295857374,0.00033727396809601906,-3.195522622689168,-3.547930658198311,-5.9361224430842796e-05,0.0006941649345872079,1.728537777796197
2025-11-18 04:15:00+00:00,25927.44921875,25959.05078125,25927.44921875,25949.150390625,0.0,25948.11095724693,25970.706661218952,-0.0009479621748341716,-10.330869248460658,-6.179634638421703,-0.00012321390202525983,0.0007149754176317601,1.7312772713486033
2025-11-18 04:20:00+00:00,25916.44921875,25926.55078125,25912.400390625,25926.55078125,0.0,25937.55704441462,25963.924480910333,-0.00042426078659696387,-10.553912832307105,-6.78218030861899,-0.00015000267156912162,0.0007157545190805701,1.7027202463690534
2025-11-18 04:25:00+00:00,25896.19921875,25917.80078125,25896.19921875,25916.25,0.0,25923.771102526418,25955.458823140292,-0.0007813570381142165,-13.785941888203524,-8.465657770040707,-0.0002042668266519332,0.0007206521596574445,1.678429282611418
2025-11-18 04:30:00+00:00,25908.94921875,25912.099609375,25882.30078125,25895.849609375,0.0,25918.83047460095,25949.645122591504,0.0004923502438445304,-4.940627925469016,-5.813700548787892,-0.00018330358158085146,0.0007350980290338009,1.7601544171106986
2025-11-18 04:35:00+00:00,25902.849609375,25914.599609375,25897.150390625,25910.900390625,0.0,25913.503519525635,25943.795683439443,-0.0002354248072162779,-5.32695507531389,-5.849439152061677,-0.0001506597563754597,0.000716401665130598,1.0196990462538003
2025-11-18 04:40:00+00:00,25895.849609375,25903.69921875,25894.69921875,25903.30078125,0.0,25907.618882808758,25937.802424181387,-0.0002702405374529482,-5.884636716877139,-5.993259258055332,-0.0001869760263182585,0.0007022961840684401,0.9335685368084592
2025-11-18 04:45:00+00:00,25908.150390625,25909.80078125,25893.44921875,25895.25,0.0,25907.79605208084,25934.095919986838,0.0004750097577623791,0.17716927208311972,-3.7065041945497796,-0.00015995693005480539,0.0007174522071584416,0.9959191092845506
2025-11-18 04:50:00+00:00,25912.900390625,25917.650390625,25908.69921875,25908.69921875,0.0,25909.49749826223,25931.446478816608,0.00018333998870567747,1.7014461813887465,-2.649441170229693,-0.00015588478432132513,0.0007192455597480486,1.0139175257882642
2025-11-18 04:55:00+00:00,25898.80078125,25916.900390625,25898.5,25913.19921875,0.0,25905.931925924822,25927.36576662078,-0.0005441154468412979,-3.5655723374075023,-4.0807121958278,-0.0002140623077514947,0.0007000330477196848,0.9690574083264911
2025-11-18 05:00:00+00:00,25884.0,25902.849609375,25882.900390625,25898.69921875,0.0,25898.621283949884,25921.94504579318,-0.0005714851963615208,-7.310641974938335,-5.420720827598416,-0.00024772774851780643,0.0007002322567570997,0.9252608352468267
2025-11-18 05:05:00+00:00,25890.55078125,25890.94921875,25877.25,25884.349609375,0.0,25895.931116383257,25918.020762725282,0.0002530822612425432,-2.6901675666267693,-3.9242830678995233,-0.00023449924653416444,0.000707392563230937,0.8499212790252808
2025-11-18 05:10:00+00:00,25891.80078125,25894.849609375,25886.599609375,25890.400390625,0.0,25894.554338005506,25914.743265040874,4.8280162541214366e-05,-1.3767783777511795,-3.277497684408445,-0.00023910187387746196,0.0007051211932862568,0.8352073041476968
2025-11-18 05:15:00+00:00,25914.44921875,25914.75,25886.650390625,25891.94921875,0.0,25901.18596492034,25914.706509254516,0.0008747339627455109,6.63162691483376,-0.0367557863573893,-0.00019200186742195923,0.0007473974703707111,0.8544790914660616
2025-11-18 05:20:00+00:00,25909.05078125,25918.25,25905.30078125,25915.099609375,0.0,25903.807570363562,25913.99954325395,-0.00020831766303153199,2.6216054432225064,-0.7069660005654441,-0.00020241775057353584,0.0007460311927749306,0.8221238934413373
2025-11-18 05:25:00+00:00,25921.900390625,25930.849609375,25907.349609375,25908.75,0.0,25909.83851045071,25914.987149175333,0.0004959506036514849,6.030940087148338,0.9876059213820554,-4.8938745463034114e-05,0.0005113781881747628,0.8440871016156763
2025-11-18 05:30:00+00:00,25927.94921875,25936.19921875,25921.55078125,25922.55078125,0.0,25915.87541321714,25916.607407872165,0.00023334817408637853,6.036902766431012,1.6202586968320247,-6.020314059254073e-05,0.0005020044741047839,0.8200021543120483
2025-11-18 05:35:00+00:00,25930.55078125,25932.25,25923.44921875,25927.44921875,0.0,25920.76720256143,25918.350329544395,0.00010033815162358017,4.891789344288554,1.7429216722302954,-6.240909191521649e-05,0.0005011540200507171,0.7903547299741768
2025-11-18 05:40:00+00:00,25933.900390625,25935.30078125,25929.0,25930.900390625,0.0,25925.144931915955,25920.29408717947,0.0001291761753638987,4.37772935452449,1.943757635075599,-5.701098732219245e-05,0.0005026812829823196,0.7878930761296196
2025-11-18 05:45:00+00:00,25945.19921875,25946.099609375,25931.349609375,25932.599609375,0.0,25931.82969419397,25923.407228625787,0.0004356779333156702,6.684762278015114,3.113141446316149,3.7698866264979093e-06,0.0004838067987738684,0.6988181908179547
2025-11-18 05:50:00+00:00,25943.19921875,25949.400390625,25942.94921875,25946.05078125,0.0,25935.61953571265,25925.881227391314,-7.708555186403121e-05,3.789841518679168,2.4739987655266305,-1.6948089371504603e-05,0.0004776058323744724,0.5533810237362137
2025-11-18 05:55:00+00:00,25924.849609375,25945.5,25924.849609375,25943.400390625,0.0,25932.02956026677,25925.752275139275,-0.0007072994051458004,-3.5899754458805546,-0.12895225203828886,-4.914950887086045e-06,0.0004554316099025333,0.7515361809275889
2025-11-18 06:00:00+00:00,25938.25,25939.849609375,25924.19921875,25925.0,0.0,25934.103040177848,25927.314490746867,0.0005168936686967829,2.0734799110796303,1.5622156075914972,4.2142771877601295e-05,0.0004584347393593882,0.7715375940385473
2025-11-18 06:05:00+00:00,25943.849609375,25944.80078125,25937.05078125,25938.349609375,0.0,25937.3518965769,25929.38138057538,0.0002158823118367792,3.248856399051874,2.0668898285148316,9.200473937515108e-05,0.0004164634923920845,0.6494621531296039
2025-11-18 06:10:00+00:00,25956.349609375,25956.650390625,25944.150390625,25944.150390625,0.0,25943.6844675096,25932.752409175333,0.00048180976178202606,6.332570932700037,3.371028599951387,9.147771527202586e-05,0.00041593653658559003,0.6404147118121529
2025-11-18 06:15:00+00:00,25972.849609375,25977.349609375,25955.150390625,25956.69921875,0.0,25953.406181464736,25937.764559200292,0.0006356826074664923,9.721713955135783,5.012150024958828,0.00013503308600616438,0.0004254046461251805,0.6584606607849056
2025-11-18 06:20:00+00:00,25975.69921875,25983.19921875,25963.650390625,25972.849609375,0.0,25960.83719389316,25942.506391644005,0.00010971492993094856,7.4310124284238555,4.741832443713065,0.00015403085937535922,0.00041470275577172106,0.6596348983480181
2025-11-18 06:25:00+00:00,25974.349609375,25977.30078125,25967.69921875,25976.400390625,0.0,25965.341332387106,25946.48679386038,-5.195661389645334e-05,4.504138493946812,3.980402216373477,0.00012768254079241758,0.0004099491525171289,0.6850103014290329
2025-11-18 06:30:00+00:00,25969.349609375,25981.400390625,25968.19921875,25974.30078125,0.0,25966.677424716407,25949.344645799705,-0.00019249760148742912,1.3360923293002998,2.8578519393267925,0.00010889066128276226,0.0004158354129519053,0.7140405330531534
2025-11-18 06:35:00+00:00,25967.69921875,25969.900390625,25963.099609375,25969.5,0.0,25967.018022727607,25951.63896741849,-6.355148087355822e-05,0.34059801120019984,2.294321618785034,0.00013291885958114925,0.00038914446995993296,0.6962686580137687
2025-11-18 06:40:00+00:00,25962.5,25968.80078125,25962.44921875,25968.650390625,0.0,25965.51201515174,25952.99659649118,-0.00020021869115938173,-1.5060075758665334,1.3576290726887237,0.0001514821848412562,0.00036165835610699095,0.7331631077063024
2025-11-18 06:45:00+00:00,25955.05078125,25964.25,25953.0,25962.5,0.0,25962.024937184495,25953.253369586033,-0.00028692224362059093,-3.4870779672455683,0.25677309485399746,0.00012448195959809948,0.00037363324181572267,0.5992882869074987
2025-11-18 06:50:00+00:00,25944.900390625,25955.94921875,25943.650390625,25955.099609375,0.0,25956.316754998,25952.209247215906,-0.00039107573745655877,-5.708182186495833,-1.0441223701272975,0.00010251416459821084,0.00039086782886420024,0.6016115901364739
2025-11-18 06:55:00+00:00,25953.0,25956.55078125,25939.849609375,25944.150390625,0.0,25955.211169998667,25952.308091313917,0.0003121850249201419,-1.105584999331768,0.09884409801088623,7.438671770694238e-05,0.0003505327464862232,0.6147794213303135
2025-11-18 07:00:00+00:00,25949.0,25959.19921875,25946.80078125,25953.099609375,0.0,25953.140779999114,25951.894579899676,-0.00015412476399645492,-2.0703899995532993,-0.4135114142409293,7.709636265869624e-05,0.00034843558701645933,0.5520139375831222
2025-11-18 07:05:00+00:00,25940.25,25951.599609375,25930.80078125,25949.0,0.0,25948.843853332746,25950.439007412217,-0.0003371998920960184,-4.2969266663676535,-1.4555724874589941,3.543883787132107e-05,0.0003455152774266064,0.3912686793896707
2025-11-18 07:10:00+00:00,25940.94921875,25945.150390625,25936.400390625,25940.69921875,0.0,25946.212308471833,25949.25278382944,2.6954973448622965e-05,-2.6315448609129817,-1.1862235827757104,2.5119177839433292e-05,0.0003423609433193274,0.3783506331894721
2025-11-18 07:15:00+00:00,25932.0,25946.150390625,25931.44921875,25940.80078125,0.0,25941.474872314557,25947.09618585076,-0.0003449842438121298,-4.737436157276534,-2.1565979786792013,2.853058067647796e-06,0.0003515688404256674,0.39158102800843275
2025-11-18 07:20:00+00:00,25947.0,25947.30078125,25927.599609375,25931.80078125,0.0,25943.31658154304,25947.084162619416,0.0005784359093012892,1.8417092284835235,-0.012023231345665408,2.531604476451732e-05,0.00037371947788419354,0.574804191913276
2025-11-18 07:25:00+00:00,25943.400390625,25956.19921875,25942.099609375,25946.75,0.0,25943.344517903693,25946.623691120112,-0.00013872930878333634,0.027936360653256997,-0.4604714993038215,-3.4043173404330053e-06,0.00036242425918769444,0.5839420348446834
2025-11-18 07:30:00+00:00,25960.150390625,25962.25,25943.55078125,25943.55078125,0.0,25948.946475477464,25948.31452855822,0.0006456362600044674,5.601957573770051,1.6908374381091562,3.2731773252991926e-05,0.00038969515313484315,0.7080546137110999
2025-11-18 07:35:00+00:00,25961.25,25963.650390625,25956.099609375,25960.25,0.0,25953.047650318313,25949.931462488443,4.235758878334828e-05,4.101174840849126,1.6169339302214212,7.021462294944935e-05,0.00034866143780660125,0.6853066368562448
2025-11-18 07:40:00+00:00,25953.5,25965.19921875,25953.19921875,25961.25,0.0,25953.19843354554,25950.37752967739,-0.00029852183542777855,0.15078322722911253,0.446067188946472,2.9443847743221287e-05,0.00034127704825617165,0.6657622041782806
2025-11-18 07:45:00+00:00,25967.349609375,25973.099609375,25952.94921875,25952.94921875,0.0,25957.915492155364,25952.49903963959,0.0005336316633595128,4.717058609821834,2.1215099622022535,4.533131531935797e-05,0.0003574270827120707,0.7027654496195683
2025-11-18 07:50:00+00:00,25971.80078125,25976.69921875,25967.099609375,25967.25,0.0,25962.543921853576,25954.91175734089,0.00017141417749444443,4.6284296982121305,2.412717701299698,2.9811536104978888e-05,0.00034396254788748084,0.6912529300966932
2025-11-18 07:55:00+00:00,25969.599609375,25974.0,25966.900390625,25971.55078125,0.0,25964.895817694054,25956.747738845155,-8.475237791705226e-05,2.3518958404783916,1.8359815042640548,-6.210213164198341e-06,0.0003135525020681523,0.8624582765166943
2025-11-18 08:00:00+00:00,25974.650390625,25977.5,25969.19921875,25969.650390625,0.0,25968.147342004373,25958.985570317636,0.0001944882218429811,3.2515243103189277,2.237831472481048,-1.971548568596715e-06,0.00031576724914108184,0.8695031945335243
2025-11-18 08:05:00+00:00,25985.849609375,25987.80078125,25975.0,25975.349609375,0.0,25974.048097794584,25962.343575199808,0.00043115955678252327,5.900755790211406,3.3580048821713717,2.2184259965352115e-05,0.00032990462281350276,0.7865494171087647
2025-11-18 08:10:00+00:00,25978.400390625,25986.900390625,25957.650390625,25986.05078125,0.0,25975.498862071392,25964.350677127957,-0.0002866644293713083,1.450764276807604,2.0071019281494955,1.7475918571158154e-05,0.00033377899910405005,0.7950668816377466
2025-11-18 08:15:00+00:00,25974.349609375,25983.900390625,25964.69921875,25978.5,0.0,25975.115777839263,25965.60054365884,-0.0001559288173671458,-0.38308423212947673,1.2498665308812633,1.2857051746478776e-05,0.00033559350951829433,0.8281263222490843
2025-11-18 08:20:00+00:00,25972.94921875,25979.55078125,25972.94921875,25973.849609375,0.0,25974.393591476175,25966.519128045235,-5.3914367291629794e-05,-0.7221863630875305,0.9185843863961054,2.0172267939866372e-05,0.00033228269285208776,0.7014265203563531
2025-11-18 08:25:00+00:00,25970.55078125,25973.80078125,25967.75,25972.94921875,0.0,25973.11265473412,25967.02308469583,-9.234367186417014e-05,-1.2809367420559283,0.5039566505947732,2.990119652768741e-05,0.00032559934437262274,0.7557591991468283
2025-11-18 08:30:00+00:00,25985.599609375,25985.650390625,25969.94921875,25970.94921875,0.0,25977.274972947747,25969.345150280726,0.0005794574112716333,4.1623182136281685,2.322065584896336,7.842785396409701e-05,0.00033181934309910085,0.8045022352993041
2025-11-18 08:35:00+00:00,25974.75,25997.150390625,25971.69921875,25985.5,0.0,25976.433315298502,25970.020756495636,-0.00041752391855853777,-0.8416576492454624,0.6756062149106583,4.1942406790163036e-05,0.0003446340119166074,0.8496794803521235
2025-11-18 08:40:00+00:00,25988.69921875,25990.849609375,25971.599609375,25976.05078125,0.0,25980.521949782335,25972.35556427743,0.0005370299521649802,4.08863448383272,2.334807781793643,7.650014259823479e-05,0.0003583194723667379,0.9491213101684849
2025-11-18 08:45:00+00:00,25974.30078125,25994.94921875,25973.349609375,25988.44921875,0.0,25978.448226938224,25972.598716399,-0.0005540268629378176,-2.073722844110307,0.24315212156943744,6.565879405614483e-05,0.00037441392310666753,1.062214884243832
2025-11-18 08:50:00+00:00,25979.849609375,25987.55078125,25969.5,25974.75,0.0,25978.91535441715,25973.505078021,0.0002136276226154532,0.4671274789252493,0.9063616220009862,7.499242651448634e-05,0.00037572276909449235,1.071407296166224
2025-11-18 08:55:00+00:00,25966.5,25990.69921875,25964.5,25979.900390625,0.0,25974.77690294477,25972.629443268375,-0.0005138447518258094,-4.138451472379529,-0.8756347526250465,6.654940111380236e-05,0.000387373579413399,1.0698837684654903
2025-11-18 09:00:00+00:00,25962.80078125,25973.69921875,25952.599609375,25966.25,0.0,25970.78486237985,25971.400860516078,-0.00014246120000771523,-3.9920405649208988,-1.2285827522973705,3.0504545648352142e-05,0.00037040379904054683,1.053343184428396
2025-11-18 09:05:00+00:00,25971.19921875,25971.69921875,25957.30078125,25962.80078125,0.0,25970.9229811699,25971.37565529532,0.00032347964192158685,0.1381187900515215,-0.025205220757925417,5.36149931835983e-05,0.0003736937224924235,1.1165699040558021
2025-11-18 09:10:00+00:00,25955.05078125,25971.94921875,25953.94921875,25970.55078125,0.0,25965.63224786327,25969.335046039654,-0.0006217825123894238,-5.290733306632319,-2.0406092556659132,-9.755945436096259e-06,0.0003754750015723871,1.2263090385847875
2025-11-18 09:15:00+00:00,25949.55078125,25960.05078125,25946.900390625,25955.25,0.0,25960.27175899218,25966.862012940946,-0.00021190480597987893,-5.360488871087,-2.473033098707674,-2.2469065174257617e-05,0.00037791421557994303,1.2298198106805702
2025-11-18 09:20:00+00:00,25939.94921875,25953.75,25937.849609375,25950.400390625,0.0,25953.497578911454,25963.497913667077,-0.00037000881367621474,-6.774180080727092,-3.364099273869215,-2.604341408667943e-05,0.0003809881306226768,1.0646475772389388
2025-11-18 09:25:00+00:00,25942.400390625,25947.05078125,25937.19921875,25939.19921875,0.0,25949.798516149305,25960.860723286816,9.449408918760227e-05,-3.6990627621489693,-2.6371903802610177,-4.800029279527496e-05,0.00035905857642338677,1.1183976829476951
2025-11-18 09:30:00+00:00,25923.19921875,25946.599609375,25918.849609375,25942.44921875,0.0,25940.932083682874,25956.153035219715,-0.0007401463082012949,-8.866432466431434,-4.707688067101117,-9.357831708006192e-05,0.0003865443690524117,0.9894182235318807
2025-11-18 09:35:00+00:00,25905.400390625,25930.349609375,25901.44921875,25923.150390625,0.0,25929.088185996916,25949.808954645378,-0.000686598439290087,-11.843897685957927,-6.344080574337568,-0.00012367062014871367,0.0004086175969199968,1.0108535218094072
2025-11-18 09:40:00+00:00,25897.75,25929.5,25897.349609375,25906.5,0.0,25918.642123997946,25943.301585314704,-0.00029532030038681434,-10.446061998969526,-6.5073693306731,-0.00014816104626020344,0.0004031873936982579,0.9077770302116918
2025-11-18 09:45:00+00:00,25895.19921875,25909.05078125,25891.05078125,25896.94921875,0.0,25910.827822248633,25937.288789494116,-9.849431900454952e-05,-7.814301749313017,-6.012795820588508,-0.00017464374004955708,0.0003798524073198052,0.904729909888455
2025-11-18 09:50:00+00:00,25898.849609375,25900.44921875,25876.75,25893.900390625,0.0,25906.83508462409,25932.483891979227,0.0001409678525414737,-3.9927376245432242,-4.80489751488858,-0.00015326212595391796,0.0003852127060880167,0.9651501784131513
2025-11-18 09:55:00+00:00,25894.69921875,25902.150390625,25880.5,25898.150390625,0.0,25902.789795999397,25927.760807825573,-0.00016025386021378818,-4.0452886246930575,-4.723084153654781,-0.00015347837809625008,0.000385215495910815,0.8300359285457573
2025-11-19 03:45:00+00:00,25858.25,25929.849609375,25857.5,25929.849609375,0.0,25887.943197332934,25919.071956847376,-0.001407593826137532,-14.846598666463251,-8.68885097819657,-0.0002211623510385452,0.0004752117947992245,1.1010951607755184
2025-11-19 03:50:00+00:00,25900.650390625,25906.80078125,25856.69921875,25858.599609375,0.0,25892.17892843029,25916.769261069578,0.001639723903396506,4.23573109735662,-2.3026957777983625,-0.00013455897227551138,0.0006319143531235408,1.6612914702617265
2025-11-19 03:55:00+00:00,25904.5,25915.55078125,25900.25,25900.5,0.0,25896.28595228686,25915.23560343588,0.00014862983426833232,4.107023856569867,-1.5336576336958387,-0.00015610035112567644,0.0006133641113224833,1.6892235039417793
2025-11-19 04:00:00+00:00,25886.0,25916.150390625,25886.0,25903.650390625,0.0,25892.857301524575,25911.581153006395,-0.0007141616321488797,-3.4286507622855424,-3.654450429487042,-0.00017093223680519353,0.0006235207987592337,1.6901522027132203
2025-11-19 04:05:00+00:00,25909.75,25912.349609375,25884.599609375,25886.75,0.0,25898.488201016386,25911.352258880594,0.0009174843544772493,5.630899491810851,-0.22889412580116186,-0.00015190951668958008,0.0006514351961459775,1.7437580393189234
2025-11-19 04:10:00+00:00,25909.30078125,25915.30078125,25901.19921875,25909.80078125,0.0,25902.092394427593,25911.09582417677,-1.7337826493935005e-05,3.604193411207234,-0.25643470382419764,-0.00012507506486738595,0.0006450213339733178,1.7175078118559737
2025-11-19 04:15:00+00:00,25891.94921875,25911.30078125,25891.650390625,25909.80078125,0.0,25898.711335868396,25908.702498498424,-0.00066970400500177,-3.38105855919639,-2.393325678345718,-0.00016924164624824712,0.0006508247940332495,1.740286302381578
2025-11-19 04:20:00+00:00,25912.099609375,25912.099609375,25883.80078125,25891.94921875,0.0,25903.174093703932,25909.127137357995,0.0007782492718009237,4.46275783553574,0.42463885957113234,-0.00010463694506691046,0.0006783648191426115,1.7615651768475353
2025-11-19 04:25:00+00:00,25920.349609375,25924.05078125,25909.849609375,25911.150390625,0.0,25908.89926559429,25910.52994636012,0.0003183840801930238,5.72517189035716,1.4028090021238313,-8.159468105687351e-05,0.0006848086526481357,1.760767761146627
2025-11-19 04:30:00+00:00,25927.150390625,25927.55078125,25913.19921875,25920.150390625,0.0,25914.982973937862,25912.607501893228,0.00026237228094871945,6.083708343572653,2.077555533109262,-8.465004910551688e-05,0.0006830402732377765,1.74914521020607
2025-11-19 04:35:00+00:00,25933.150390625,25936.099609375,25925.099609375,25926.400390625,0.0,25921.038779500243,25915.1753629847,0.0002314176417230751,6.055805562380556,2.567861091472878,-4.1990041399891934e-05,0.0006743154914958065,1.389870958506718
2025-11-19 04:40:00+00:00,25952.099609375,25954.5,25925.55078125,25933.05078125,0.0,25931.392389458495,25919.790893783487,0.0007306948235972222,10.353609958252491,4.615530798786494,5.1399400789631235e-06,0.0006944544405367417,1.0743840064382024
2025-11-19 04:45:00+00:00,25965.80078125,25968.150390625,25951.44921875,25952.30078125,0.0,25942.861853388997,25925.5421297168,0.0005279407863421071,11.46946393050166,5.751235933312273,5.0037420079879216e-05,0.0006979421214445372,1.0872161066519872
2025-11-19 04:50:00+00:00,25967.25,25970.400390625,25961.80078125,25965.599609375,0.0,25950.991235592668,25930.7556135022,5.581259604547917e-05,8.129382203671412,5.2134837853991485,4.810334542277306e-05,0.0006978660343910538,0.8977070204296821
2025-11-19 04:55:00+00:00,25957.849609375,25971.0,25956.5,25966.400390625,0.0,25953.27736018678,25934.1423629863,-0.0003620094782851302,2.286124594113062,3.3867494840997097,6.701018691858129e-05,0.0006802874267079463,0.877290470875789
2025-11-19 05:00:00+00:00,25977.05078125,25977.55078125,25957.349609375,25957.55078125,0.0,25961.201833874522,25939.505915269263,0.0007397057985907285,7.924473687740829,5.36355228296452,0.00013832539881262207,0.0006718358552393456,0.91121970385283
2025-11-19 05:05:00+00:00,25969.05078125,25978.900390625,25968.05078125,25976.05078125,0.0,25963.81814966635,25943.199023516856,-0.0003079641360125285,2.616315791827219,3.6931082475930452,0.00013769320703133637,0.0006722711966261434,0.7775199016964592
2025-11-19 05:10:00+00:00,25963.099609375,25969.69921875,25961.400390625,25969.0,0.0,25963.5786362359,25945.686596749125,-0.00022916401239037043,-0.23951343044973328,2.4875732322689146,0.0001311597223620453,0.0006753154669446283,0.7653604916773226
2025-11-19 05:15:00+00:00,25954.5,25969.599609375,25946.400390625,25962.69921875,0.0,25960.552424157268,25946.788272155485,-0.00033122429541865284,-3.026212078631943,1.1016754063603003,0.00010755011496403899,0.0006831630431598776,0.8267255069094325
2025-11-19 05:20:00+00:00,25967.44921875,25969.75,25951.30078125,25954.25,0.0,25962.85135568818,25949.3708904798,0.0004989199849736448,2.2989315309132508,2.5826183243152627,0.00014050880722341064,0.0006854598543034012,0.8468969325724695
2025-11-19 05:25:00+00:00,25952.099609375,25969.599609375,25951.599609375,25967.94921875,0.0,25959.267440250456,25949.7119803417,-0.0005911096328983234,-3.5839154377244995,0.34108986190040014,0.00018133301688537108,0.0006083870167992427,0.9550920590312868
2025-11-19 05:30:00+00:00,25943.650390625,25955.099609375,25940.0,25951.80078125,0.0,25954.06175704197,25948.954281627113,-0.00032556975648123654,-5.205683208485425,-0.7576987145876046,8.306833389148393e-05,0.0005114215465531758,0.8682838433268887
2025-11-19 05:35:00+00:00,25939.599609375,25955.849609375,25936.599609375,25943.94921875,0.0,25949.24104115298,25947.7849475956,-0.0001561376748842047,-4.820715888989071,-1.169334031514154,6.782995843385709e-05,0.0005138996937693797,0.7876161329340619
2025-11-19 05:40:00+00:00,25927.0,25939.75,25925.599609375,25938.55078125,0.0,25941.827360768657,25945.18682914615,-0.00048572875313179775,-7.4136803843248344,-2.5981184494485206,7.925160238471118e-05,0.000497894108920989,0.8136818959722234
2025-11-19 05:45:00+00:00,25932.849609375,25934.19921875,25917.80078125,25927.19921875,0.0,25938.834776970773,25943.644676674758,0.00022561844312884993,-2.9925837978844356,-1.5421524713929102,4.465830681729122e-05,0.00045911399305107695,0.8293153871881088
